RB/1 rebuild companion listening on UDP 5009
Profile generation 0: replay IDR RTP NAL types [19, 32, 33, 34, 39]
[ffmpeg] [in#0/hevc @ 0000015497161f00] Stream #0: not enough frames to estimate rate; consider increasing probesize
SEQ=47 VPTS=167032 SPTS=166866 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27] SR_LOOKUP=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27] CACHE=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27]
SEQ=48 VPTS=167199 SPTS=167033 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27] SR_LOOKUP=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27] CACHE=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27]
SEQ=49 VPTS=167365 SPTS=167200 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27] SR_LOOKUP=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27] CACHE=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27]
SEQ=50 VPTS=167539 SPTS=167200 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27] SR_LOOKUP=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27] CACHE=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27]
SEQ=51 VPTS=167700 SPTS=167701 RPTS=167200 AGE=500 GEN=0 RGEN=34 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=AGE DROP_REASON=AGE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27] SR_LOOKUP=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27] CACHE=1/31:miss[1/30,1/26,1/23,1/29,1/25,1/28,1/24,1/27]
SEQ=52 VPTS=167867 SPTS=167868 RPTS=167868 AGE=-1 GEN=0 RGEN=35 REFREADY=1 USED=1 MODE=ROI-LANCZOS DROP=NONE DROP_REASON=NONE MATCH=0.97 DXR=0.00 DYR=0.00 AR=1.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=1.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/35:miss[1/30,1/33,1/29,1/32,1/31,1/28,1/34,1/27] SR_LOOKUP=1/35:miss[1/30,1/33,1/29,1/32,1/31,1/28,1/34,1/27] CACHE=1/35:miss[1/30,1/33,1/29,1/32,1/31,1/28,1/34,1/27]
SEQ=53 VPTS=168033 SPTS=168034 RPTS=167868 AGE=165 GEN=0 RGEN=35 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=CONTENT DROP_REASON=CONTENT MATCH=none DXR=0.01 DYR=0.00 AR=1.02 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.00 AREA_RATIO=1.02 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/35:hit[1/30,1/33,1/29,1/32,1/35,1/31,1/28,1/34] SR_LOOKUP=1/35:hit[1/30,1/33,1/29,1/32,1/35,1/31,1/28,1/34] CACHE=1/35:hit[1/30,1/33,1/29,1/32,1/35,1/31,1/28,1/34]
SEQ=54 VPTS=168200 SPTS=168201 RPTS=168034 AGE=167 GEN=0 RGEN=36 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.93 DXR=0.02 DYR=0.00 AR=0.97 GEOM_DX_RATIO=0.02 GEOM_DY_RATIO=0.00 AREA_RATIO=0.97 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/36:hit[1/30,1/36,1/33,1/29,1/32,1/35,1/31,1/34] SR_LOOKUP=1/36:hit[1/30,1/36,1/33,1/29,1/32,1/35,1/31,1/34] CACHE=1/36:hit[1/30,1/36,1/33,1/29,1/32,1/35,1/31,1/34]
SEQ=55 VPTS=168366 SPTS=168367 RPTS=168034 AGE=333 GEN=0 RGEN=36 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.92 DXR=0.02 DYR=0.00 AR=0.97 GEOM_DX_RATIO=0.02 GEOM_DY_RATIO=0.00 AREA_RATIO=0.97 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/36:hit[1/30,1/36,1/33,1/29,1/32,1/35,1/31,1/34] SR_LOOKUP=1/36:hit[1/30,1/36,1/33,1/29,1/32,1/35,1/31,1/34] CACHE=1/36:hit[1/30,1/36,1/33,1/29,1/32,1/35,1/31,1/34]
SEQ=56 VPTS=168537 SPTS=168538 RPTS=168367 AGE=171 GEN=0 RGEN=37 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=CONTENT DROP_REASON=CONTENT MATCH=none DXR=0.00 DYR=0.00 AR=1.01 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=1.01 SR=MISS SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/37:hit[1/30,1/36,1/33,1/32,1/35,1/31,1/34,1/37] SR_LOOKUP=1/37:hit[1/30,1/36,1/33,1/32,1/35,1/31,1/34,1/37] CACHE=1/37:hit[1/30,1/36,1/33,1/32,1/35,1/31,1/34,1/37]
SEQ=57 VPTS=168702 SPTS=168703 RPTS=168367 AGE=335 GEN=0 RGEN=37 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=CONTENT DROP_REASON=CONTENT MATCH=none DXR=0.01 DYR=0.00 AR=1.03 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.00 AREA_RATIO=1.03 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/37:hit[1/30,1/36,1/33,1/32,1/35,1/31,1/34,1/37] SR_LOOKUP=1/37:hit[1/30,1/36,1/33,1/32,1/35,1/31,1/34,1/37] CACHE=1/37:hit[1/30,1/36,1/33,1/32,1/35,1/31,1/34,1/37]
SEQ=58 VPTS=168867 SPTS=168868 RPTS=168703 AGE=165 GEN=0 RGEN=38 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.89 DXR=0.02 DYR=0.00 AR=0.96 GEOM_DX_RATIO=0.02 GEOM_DY_RATIO=0.00 AREA_RATIO=0.96 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/38:hit[1/36,1/33,1/32,1/38,1/35,1/31,1/34,1/37] SR_LOOKUP=1/38:hit[1/36,1/33,1/32,1/38,1/35,1/31,1/34,1/37] CACHE=1/38:hit[1/36,1/33,1/32,1/38,1/35,1/31,1/34,1/37]
SEQ=59 VPTS=169034 SPTS=169035 RPTS=168703 AGE=331 GEN=0 RGEN=38 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.95 DXR=0.01 DYR=0.00 AR=0.98 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.00 AREA_RATIO=0.98 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/38:hit[1/36,1/33,1/32,1/38,1/35,1/31,1/34,1/37] SR_LOOKUP=1/38:hit[1/36,1/33,1/32,1/38,1/35,1/31,1/34,1/37] CACHE=1/38:hit[1/36,1/33,1/32,1/38,1/35,1/31,1/34,1/37]
SEQ=60 VPTS=169201 SPTS=169035 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/38:hit[1/36,1/33,1/32,1/38,1/35,1/31,1/34,1/37] SR_LOOKUP=1/38:hit[1/36,1/33,1/32,1/38,1/35,1/31,1/34,1/37] CACHE=1/38:hit[1/36,1/33,1/32,1/38,1/35,1/31,1/34,1/37]
SEQ=61 VPTS=169368 SPTS=169369 RPTS=169035 AGE=333 GEN=0 RGEN=39 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.96 DXR=0.01 DYR=0.00 AR=0.98 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.00 AREA_RATIO=0.98 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/39:hit[1/36,1/33,1/39,1/32,1/38,1/35,1/34,1/37] SR_LOOKUP=1/39:hit[1/36,1/33,1/39,1/32,1/38,1/35,1/34,1/37] CACHE=1/39:hit[1/36,1/33,1/39,1/32,1/38,1/35,1/34,1/37]
SEQ=62 VPTS=169538 SPTS=169369 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/39:hit[1/36,1/33,1/39,1/32,1/38,1/35,1/34,1/37] SR_LOOKUP=1/39:hit[1/36,1/33,1/39,1/32,1/38,1/35,1/34,1/37] CACHE=1/39:hit[1/36,1/33,1/39,1/32,1/38,1/35,1/34,1/37]
SEQ=63 VPTS=169701 SPTS=169702 RPTS=169369 AGE=332 GEN=0 RGEN=40 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=CONTENT DROP_REASON=CONTENT MATCH=none DXR=0.01 DYR=0.00 AR=1.02 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.00 AREA_RATIO=1.02 SR=MISS SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/40:hit[1/36,1/33,1/39,1/38,1/35,1/34,1/37,1/40] SR_LOOKUP=1/40:hit[1/36,1/33,1/39,1/38,1/35,1/34,1/37,1/40] CACHE=1/40:hit[1/36,1/33,1/39,1/38,1/35,1/34,1/37,1/40]
SEQ=64 VPTS=169872 SPTS=169702 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/40:hit[1/36,1/33,1/39,1/38,1/35,1/34,1/37,1/40] SR_LOOKUP=1/40:hit[1/36,1/33,1/39,1/38,1/35,1/34,1/37,1/40] CACHE=1/40:hit[1/36,1/33,1/39,1/38,1/35,1/34,1/37,1/40]
SEQ=65 VPTS=170036 SPTS=170037 RPTS=169702 AGE=334 GEN=0 RGEN=41 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.94 DXR=0.02 DYR=0.00 AR=0.96 GEOM_DX_RATIO=0.02 GEOM_DY_RATIO=0.00 AREA_RATIO=0.96 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/41:hit[1/36,1/39,1/38,1/35,1/41,1/34,1/37,1/40] SR_LOOKUP=1/41:hit[1/36,1/39,1/38,1/35,1/41,1/34,1/37,1/40] CACHE=1/41:hit[1/36,1/39,1/38,1/35,1/41,1/34,1/37,1/40]
SEQ=66 VPTS=170202 SPTS=170203 RPTS=169702 AGE=500 GEN=0 RGEN=41 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=AGE DROP_REASON=AGE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/41:hit[1/36,1/39,1/38,1/35,1/41,1/34,1/37,1/40] SR_LOOKUP=1/41:hit[1/36,1/39,1/38,1/35,1/41,1/34,1/37,1/40] CACHE=1/41:hit[1/36,1/39,1/38,1/35,1/41,1/34,1/37,1/40]
SEQ=67 VPTS=170373 SPTS=170373 RPTS=170203 AGE=170 GEN=0 RGEN=42 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.84 DXR=0.03 DYR=0.00 AR=0.94 GEOM_DX_RATIO=0.03 GEOM_DY_RATIO=0.00 AREA_RATIO=0.94 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/42:hit[1/36,1/39,1/42,1/38,1/35,1/41,1/37,1/40] SR_LOOKUP=1/42:hit[1/36,1/39,1/42,1/38,1/35,1/41,1/37,1/40] CACHE=1/42:hit[1/36,1/39,1/42,1/38,1/35,1/41,1/37,1/40]
SEQ=68 VPTS=170536 SPTS=170536 RPTS=170203 AGE=333 GEN=0 RGEN=42 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.93 DXR=0.02 DYR=0.00 AR=0.97 GEOM_DX_RATIO=0.02 GEOM_DY_RATIO=0.00 AREA_RATIO=0.97 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/42:hit[1/36,1/39,1/42,1/38,1/35,1/41,1/37,1/40] SR_LOOKUP=1/42:hit[1/36,1/39,1/42,1/38,1/35,1/41,1/37,1/40] CACHE=1/42:hit[1/36,1/39,1/42,1/38,1/35,1/41,1/37,1/40]
SEQ=69 VPTS=170706 SPTS=170536 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/42:hit[1/36,1/39,1/42,1/38,1/35,1/41,1/37,1/40] SR_LOOKUP=1/42:hit[1/36,1/39,1/42,1/38,1/35,1/41,1/37,1/40] CACHE=1/42:hit[1/36,1/39,1/42,1/38,1/35,1/41,1/37,1/40]
SEQ=70 VPTS=170869 SPTS=170869 RPTS=170536 AGE=333 GEN=0 RGEN=43 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.95 DXR=0.01 DYR=0.00 AR=0.99 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.00 AREA_RATIO=0.99 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/43:hit[1/36,1/39,1/42,1/38,1/41,1/37,1/43,1/40] SR_LOOKUP=1/43:hit[1/36,1/39,1/42,1/38,1/41,1/37,1/43,1/40] CACHE=1/43:hit[1/36,1/39,1/42,1/38,1/41,1/37,1/43,1/40]
SEQ=71 VPTS=171040 SPTS=170869 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/43:hit[1/36,1/39,1/42,1/38,1/41,1/37,1/43,1/40] SR_LOOKUP=1/43:hit[1/36,1/39,1/42,1/38,1/41,1/37,1/43,1/40] CACHE=1/43:hit[1/36,1/39,1/42,1/38,1/41,1/37,1/43,1/40]
SEQ=72 VPTS=171203 SPTS=171203 RPTS=170869 AGE=334 GEN=0 RGEN=44 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.94 DXR=0.01 DYR=0.00 AR=0.97 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.00 AREA_RATIO=0.97 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=73 VPTS=171373 SPTS=171203 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=74 VPTS=171537 SPTS=171203 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=75 VPTS=171703 SPTS=171537 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=76 VPTS=171869 SPTS=171703 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=77 VPTS=172036 SPTS=171870 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=78 VPTS=172203 SPTS=172037 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=79 VPTS=172370 SPTS=172204 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=80 VPTS=172536 SPTS=172371 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=81 VPTS=172703 SPTS=172537 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=82 VPTS=172870 SPTS=172704 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=83 VPTS=173036 SPTS=172704 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=84 VPTS=173208 SPTS=172704 RPTS=none AGE=none GEN=0 RGEN=none REFREADY=0 USED=0 MODE=BASE-LANCZOS DROP=STATE DROP_REASON=STATE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] SR_LOOKUP=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40] CACHE=1/44:hit[1/39,1/42,1/38,1/41,1/44,1/37,1/43,1/40]
SEQ=85 VPTS=173370 SPTS=173371 RPTS=173037 AGE=333 GEN=0 RGEN=45 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=CONTENT DROP_REASON=CONTENT MATCH=none DXR=0.01 DYR=0.01 AR=1.05 GEOM_DX_RATIO=0.01 GEOM_DY_RATIO=0.01 AREA_RATIO=1.05 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/45:miss[3/7,3/4,3/3,3/6,3/9,3/5,3/2,3/8] SR_LOOKUP=1/45:miss[3/7,3/4,3/3,3/6,3/9,3/5,3/2,3/8] CACHE=1/45:miss[3/7,3/4,3/3,3/6,3/9,3/5,3/2,3/8]
SEQ=86 VPTS=173538 SPTS=173539 RPTS=173037 AGE=501 GEN=0 RGEN=45 REFREADY=1 USED=0 MODE=BASE-LANCZOS DROP=AGE DROP_REASON=AGE MATCH=none DXR=0.00 DYR=0.00 AR=0.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=0.00 SR=MISS SRSTATE=MISS SR_STATE=MISS SRLOOKUP=1/45:miss[3/7,3/4,3/3,3/6,3/9,3/5,3/2,3/8] SR_LOOKUP=1/45:miss[3/7,3/4,3/3,3/6,3/9,3/5,3/2,3/8] CACHE=1/45:miss[3/7,3/4,3/3,3/6,3/9,3/5,3/2,3/8]
SEQ=87 VPTS=173710 SPTS=173711 RPTS=173539 AGE=171 GEN=0 RGEN=46 REFREADY=1 USED=1 MODE=ROI-ESRGAN DROP=NONE DROP_REASON=NONE MATCH=0.96 DXR=0.00 DYR=0.00 AR=1.00 GEOM_DX_RATIO=0.00 GEOM_DY_RATIO=0.00 AREA_RATIO=1.00 SR=HIT SRSTATE=HIT SR_STATE=HIT SRLOOKUP=1/46:hit[3/7,1/45,3/4,3/6,3/9,3/5,3/8,1/46] SR_LOOKUP=1/46:hit[3/7,1/45,3/4,3/6,3/9,3/5,3/8,1/46] CACHE=1/46:hit[3/7,1/45,3/4,3/6,3/9,3/5,3/8,1/46]
